,Open,High,Low,Close,Adj Close,Volume
2827,0.15048327633863615,0.1499586738128307,0.15290417234086048,0.15022512891867323,0.1123194061923364,0.015375187119254254
2828,0.1511037137737536,0.15052105079286635,0.1526305466596597,0.1510623997090797,0.11294527147672442,0.02098292269285141
2829,0.15262033861515178,0.15288985079968304,0.15535984787595788,0.15324824069045748,0.11457924565673895,0.03772489015781644
2830,0.15399908847096833,0.15500302490648352,0.15551420125609472,0.15392079194229777,0.11508194334789826,0.051149149373801224
2831,0.15461262553880736,0.15321705522371526,0.15423725334562766,0.1521982133393485,0.1137943359940271,0.04646807346411822
2832,0.15296502607910592,0.15144471565026968,0.1532725236711251,0.15025944343033718,0.1123450465051166,0.03213115237696403
2833,0.15193096368724351,0.15193551410628925,0.15167984604900267,0.15020797166284128,0.11230659015315239,0.04198808568037371
2834,0.1511037137737536,0.1513220119462504,0.14983106644629784,0.1481113517059828,0.11073933447473411,0.056157785202135074
2835,0.14889771400444712,0.14818633423938513,0.14871549486734936,0.1471093613770102,0.10999033508372709,0.04513064799368827
2836,0.14917346397561043,0.15007114266481478,0.15122028054536513,0.15029719268736058,0.11237328340255116,0.02656390628651284
2837,0.1508969012953811,0.15227634863964418,0.15360579392231688,0.15286391157143536,0.11429194921011905,0.031193184578828397
2838,0.15386121348538667,0.15363968677306383,0.15270070881780531,0.15224625036148484,0.11383022924794667,0.05702290085166736
2839,0.15193441387088272,0.15038130536217928,0.14939606443357847,0.14765497528923896,0.11039817728672388,0.06481799398904702
2840,0.1488287765116563,0.14948150546613384,0.15051865896390873,0.14855400561225424,0.111070238721605,0.03662638155900706
2841,0.14951815143956457,0.14784549970603023,0.15009768601503487,0.14807360244895937,0.11071113929832149,0.02417089106940823
2842,0.14917346397561043,0.14825450114605612,0.15115362986291037,0.14876676217295676,0.11122924961331913,0.014950423519993707
2843,0.1488287765116563,0.1512333916955666,0.1515009291779477,0.15189967049948616,0.11357116201330991,0.021936883836829697
2844,0.15296502607910592,0.15358514997571554,0.1557106586666861,0.15417815077977715,0.11527434258533371,0.031225894296998458
2845,0.15641190071864727,0.15472353404510944,0.15679817211794353,0.15387275492016142,0.11504606656280313,0.03246973121924245
2846,0.15482633838445825,0.15403505810376708,0.15580538431574992,0.1534335357592495,0.11471770894515244,0.022029055253105546
2847,0.15489527587724908,0.15616186231989024,0.15662978967396118,0.15555073124633384,0.11630033552638713,0.031198101158924692
2848,0.1562498909925895,0.15772970117332288,0.15905387876675867,0.15820668762589354,0.11828570281776601,0.03936610243607867
2849,0.15959680957658384,0.1580705357066778,0.159222278049659,0.15641889827401032,0.11694935323314237,0.03173024865170021
2850,0.15717021313934637,0.15670719757325813,0.157854115965819,0.1557154507849,0.11642348610183058,0.02538528635319323
2851,0.15641535090228648,0.15500302490648352,0.1534303885269528,0.15094916840897502,0.1128606189742671,0.06681259269199535
2852,0.15234458864398848,0.15196618594227967,0.15209028457080387,0.1498854185473936,0.11206547338820114,0.04850209157101509
2853,0.15124158875933524,0.1495496723728048,0.15068704140789108,0.14812507421645527,0.11074958741587347,0.054802457595942725
2854,0.14993177639630953,0.15056535273817942,0.1466000956959075,0.1493981458933797,0.11170125545427977,0.12324784653791783
2855,0.15124158875933524,0.15171056004226346,0.1539566047130451,0.15217075184743797,0.11377378893968725,0.050006998896372376
2856,0.15351307583779333,0.1527910120570216,0.1560614694574143,0.15351245254769028,0.11477672113482953,0.03663849948289146
2857,0.15435756012448099,0.152958017706354,0.1550862221947571,0.1520884003136377,0.11371222188637774,0.018487093109615445
2858,0.15434377593492246,0.15261718317299908,0.15375663582676283,0.15093886417289648,0.1128529373655846,0.03182545677921201
